id,name,type,frameType,description,level,atk,def,race,attribute,archetype
35569555,Dogmatikamatrix,Spell Card,spell,"When this card is activated: You can add 1 ""Dogmatika"" Ritual Monster or 1 ""Dogmatika"" Ritual Spell from your Deck to your hand  then if your opponent controls a monster  you can add 1 ""Dogmatika"" card from your Deck to your hand. Once per turn  if you control a ""Dogmatika"" Ritual Monster: You can look at either player's Extra Deck  and send 1 monster from it to the GY. You can only activate 1 ""Dogmatikamatrix"" per turn.",,,,Continuous,,Dogmatika
42158279,Dogmatikaturgy,Trap Card,trap,"Ritual Summon 1 ""Dogmatika"" Ritual Monster from your hand or Deck by Tributing ""Dogmatika"" monsters and/or Ritual  Fusion  or Synchro Monsters from your field whose total Levels exactly equal the Level of the Ritual Monster you Ritual Summon. If this card is in your GY: You can banish this card  then target 2 ""Dogmatika"" monsters with different Levels in your GY; add 1 of them to your hand  and place the other on the bottom of your Deck. You can only use 1 ""Dogmatikaturgy"" effect per turn  and only once that turn.",,,,Normal,,Dogmatika
93332803,"Dogoran, the Mad Flame Kaiju",Effect Monster,effect,"You can Special Summon this card (from your hand) to your opponent's field in Attack Position  by Tributing 1 monster they control. If your opponent controls a ""Kaiju"" monster  you can Special Summon this card (from your hand) in Attack Position. You can only control 1 ""Kaiju"" monster. Once per turn: You can remove 3 Kaiju Counters from anywhere on the field; destroy all monsters your opponent controls. This card cannot attack the turn this effect is activated.",8,3000,1200,Dinosaur,FIRE,Kaiju
95816395,Dogu,Effect Monster,effect,"During the End Phase  if this card is in the Graveyard because it was sent there by an opponent's card effect this turn while in your possession: You can add  from your Deck to your hand  1 monster with a different Level from the monsters you control and the monsters in your Graveyard. You can only use this effect of ""Dogu"" once per turn.",4,1900,0,Rock,EARTH,
57062206,Doitsu,Union Effect Monster,effect,"Once per turn  you can equip this card to a ""Soitsu"" you control  OR unequip it to Special Summon this card in face-up Attack Position. When equipped to a monster by this card's effect  that monster gains 2500 ATK. (A monster can only be equipped with 1 Union Monster at a time. If the equipped monster would be destroyed by battle  destroy this card instead.)",4,100,200,Fairy,EARTH,
42143067,Doki Doki,Effect Monster,effect,"You can discard 1 Rock monster; Special Summon from your Deck  1 Rock monster that has the same original Attribute and Level as that monster  in face-up Attack Position or face-down Defense Position. You can only use this effect of ""Doki Doki"" once per turn.",2,500,500,Rock,EARTH,
25882881,Dokuroizo the Grim Reaper,Normal Monster,normal,A messenger of doom that steals a soul with a single blow.,3,900,1200,Zombie,DARK,
99721536,Dokurorider,Ritual Monster,ritual,"This monster can only be Ritual Summoned with the Ritual Spell Card  ""Revival of Dokurorider"". You must also offer monsters whose total Level Stars equal 6 or more as a Tribute from the field or your hand.",6,1900,1850,Zombie,DARK,
30325729,Dokuroyaiba,Normal Monster,normal,A boomerang with brains that will pursue a target to the ends of the earth.,3,1000,400,Fiend,FIRE,
71595845,Doll Happiness,Spell Card,spell,"When this card is activated: Add 1 ""Grandpa Demetto"" or ""Box of Friends"" from your Deck to your hand. While you control ""Princess Cologne""  your opponent's monsters cannot target monsters with 0 ATK or DEF for attacks. Once per turn: You can destroy 1 monster in your hand or field  and if you do  send 1 ""Doll Monster"" card from your Deck to the GY  also you cannot Special Summon monsters from the Extra Deck for the rest of this turn  except Xyz Monsters. You can only activate ""Doll Happiness"" once per turn.",,,,Continuous,,Doll
67331360,Doll House,Spell Card,spell,"You can target 1 Normal Monster in your GY with 0 ATK or DEF  or  if you control ""Princess Cologne""  you can target 2 such monsters instead; Special Summon 1 monster from your Deck with the same name as each target  as a Level 6 DARK monster. You can only use this effect of ""Doll House"" once per turn. When an opponent's monster declares an attack: You can attach 1 ""Grandpa Demetto"" you control to ""Princess Cologne"" you control as material  then end the Battle Phase.",,,,Field,,
18106132,Doll Monster Bear-Bear,Normal Monster,normal,''Even if we get damaged  it's okay.  Grandpa Demetto can patch us up!'',4,0,0,Beast,WIND,Doll Monster
72717433,Doll Monster Miss Mädchen,Normal Monster,normal,''Welcome to our house!  Here I live with Cologne  Grandpa Demetto  and all the other dolls!'',4,0,0,Fairy,LIGHT,Doll Monster
16972957,Doma The Angel of Silence,Normal Monster,normal,This fairy rules over the end of existence.,5,1600,1400,Fairy,DARK,Fairy
84171830,Domain of the True Monarchs,Spell Card,spell,While you have no cards in your Extra Deck and you are the only player that controls a Tribute Summoned monster  your opponent cannot Special Summon monsters from the Extra Deck. If a Tribute Summoned monster you control attacks an opponent's monster  it gains 800 ATK during damage calculation only. Once per turn: You can reduce the Level of 1 monster with 2800 ATK and 1000 DEF in your hand by 2 until the end of this turn (even after they are Summoned/Set  and even if this card leaves the field).,,,,Field,,Monarch
32663969,Domino Effect,Spell Card,spell,When a monster your opponent controls is destroyed by battle and sent to the Graveyard  you can send 1 monster you control to the Graveyard to destroy 1 monster your opponent controls.,,,,Continuous,,
93238626,Don Thousand's Throne,Spell Card,spell,"During each of your opponent's End Phases: Gain Life Points equal to the number of times you took battle damage this turn x 500. When a ""Number"" monster you control is targeted for an attack  except ""Number C"" monsters: You can send this card to the Graveyard; negate the attack  then Special Summon  from your Extra Deck  1 ""Number C"" monster with the same number in its name as that ""Number"" monster you control  by using it as the Xyz Material. (This Special Summon is treated as an Xyz Summon. Xyz Materials attached to it also become Xyz Materials on the Summoned monster.) You can only control 1 ""Don Thousand's Throne"".",,,,Continuous,,
3493978,Don Turtle,Effect Monster,effect,"When this card is Normal Summoned or Flip Summoned  you can Special Summon any number of ""Don Turtle""(s) from your hand.",3,1100,1200,Reptile,WATER,
76922029,Don Zaloog,Effect Monster,effect,When this card inflicts battle damage to your opponent: You can activate 1 of these effects;  ● Discard 1 random card from their hand.  ● Send the top 2 cards of their Deck to the GY.,4,1400,1500,Warrior,DARK,Dark Scorpion
65938950,"Don't Slip, the Dogs of War",Spell Card,spell,When either player draws a Tuner(s) for their normal draw in their Draw Phase: They can reveal that card(s); they draw 2 cards. If your opponent draws by this effect: You lose 2000 LP  and if you do  send this card to the GY.,,,,Field,,
8728498,"Donner, Dagger Fur Hire",Link Monster,link,"2 monsters with different Types  You can target 1 monster ""Fur Hire"" you control and 1 monster your opponent controls; destroy them. You can Tribute 1 monster; Special Summon 1 monster ""Fur Hire"" from your hand or GY with a different original name than the Tributed monster  then  if you Tributed a Link Monster to activate this effect  you can Special Summon 1 more such monster. You can only use 1 ""Donner  Dagger Fur Hire"" effect per turn  and only once that turn.",,1600,,Beast-Warrior,EARTH,Fur Hire
94073244,"Donpa, Marksman Fur Hire",Effect Monster,effect,"During your Main Phase: You can Special Summon 1 monster ""Fur Hire"" from your hand  except ""Donpa  Marksman Fur Hire"". If a monster ""Fur Hire"" is Special Summoned to your field while you control this monster (except during the Damage Step): You can target 1 face-up card on the field; destroy it. You can only use each effect of ""Donpa  Marksman Fur Hire"" once per turn.",2,500,1000,Beast,WIND,Fur Hire
14146794,Donyoribo @Ignister,Effect Monster,effect,"During damage calculation  if your ""@Ignister"" monster is attacked (Quick Effect): You can discard this card; you take no battle damage from that battle. When an ""@Ignister"" monster effect  or ""A.I."" Spell/Trap Card or effect  is activated that inflicts damage to your opponent  even during the Damage Step (Quick Effect): You can banish this card from your GY; double that damage inflicted to your opponent. You can only use each effect of ""Donyoribo @Ignister"" once per turn.",1,300,0,Cyberse,DARK,@Ignister
31230289,Doodle Beast - Stego,Effect Monster,effect,"If you control no monsters  or if all monsters you control are Dinosaur monsters: You can Special Summon this card from your hand. If this card is Normal or Special Summoned: You can add 1 ""Doodlebook"" Spell/Trap from your Deck to your hand  then discard 1 card. You can only use each effect of ""Doodle Beast - Stego"" once per turn.",5,1200,1800,Dinosaur,EARTH,Doodle Beast
67725394,Doodle Beast - Tyranno,Effect Monster,effect,"You can Tribute Summon this card by Tributing 1 Dinosaur monster. During the Main Phase  if a Dinosaur monster is on the field  you can (Quick Effect): Immediately after this effect resolves  Tribute Summon this card from your hand. You can only use this effect of ""Doodle Beast - Tyranno"" once per turn. If this card is Normal Summoned: You can destroy 1 monster on the field  then  if this card was Tribute Summoned by Tributing a ""Doodle Beast"" monster(s)  it gains ATK equal to half the destroyed monster's ATK on the field.",8,2400,1200,Dinosaur,EARTH,Doodle Beast
94113093,Doodlebook - Uh uh uh!,Trap Card,trap,"When your Dinosaur monster is targeted for an attack: Negate that attack  then you can Special Summon 1 ""Doodle Beast"" monster from your GY. It cannot be destroyed by battle  also destroy it during the End Phase. If this card is in your GY  except the turn it was sent there: You can banish this card from your GY; add 1 Level 5 or higher Dinosaur monster from your Deck to your hand. You can only use each effect of ""Doodlebook - Uh uh uh!"" once per turn.",,,,Normal,,Doodlebook
10389794,Doom Donuts,Flip Effect Monster,effect,FLIP: Destroy all face-up monsters on the field with an original ATK or DEF of 0.,1,0,0,Fiend,DARK,
76039636,Doom Dozer,Effect Monster,effect,Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by banishing 2 Insect-Type monsters from your Graveyard  and cannot be Special Summoned by other ways. When this card inflicts Battle Damage to your opponent: Send the top card of their Deck to the Graveyard.,8,2800,2600,Insect,EARTH,
69436288,Doom Kraken,Effect Monster,effect,"If ""Umi"" is on the field (Quick Effect): You can target 1 WATER monster you control  except ""Doom Kraken""  and 1 monster your opponent controls; Special Summon this card from your hand  and if you do  return that monster you control to the hand  and if you do that  destroy that opponent's monster. When an opponent's monster declares an attack: You can return this card to the hand  and if you do  negate that attack. You can only use each effect of ""Doom Kraken"" once per turn.",4,1400,1600,Aqua,WATER,Umi
